s,x_right,y_right,x_left,y_left,psi_center,kappa_center,v_ref,x_centerline,y_centerline,lane_width,x_left_border,y_left_border,x_right_border,y_right_border
149,149,-0.468731779788461,149,3.23126822021154,0.0045936478090999,-8.51991193402314E-05,10,149,1.38126822021154,3.7,148.991501781441,5.08124870126568,149.008498218559,-2.31871226084261
150,150,-0.46418070123307,150,3.23581929876693,0.0045083060805638,-8.54799376812825E-05,10,150,1.38581929876693,3.7,149.991659662004,5.08580049833684,150.008340337996,-2.31416190080298
151,151,-0.459715106539819,151,3.24028489346018,0.004422686196358,-8.57554823080185E-05,10,151,1.39028489346018,3.7,150.99181805721,5.09026680034797,151.00818194279,-2.30969701342761
152,152,-0.455335271167623,152,3.24466472883238,0.0043367934385437,-8.6025736172177E-05,10,152,1.39466472883238,3.7,151.991976957288,5.09464733166561,152.008023042712,-2.30531787400086
153,153,-0.451041465285359,153,3.24895853471464,0.0042506331060481,-8.62906825522608E-05,10,153,1.39895853471464,3.7,152.992136352434,5.09894182194914,153.007863647566,-2.30102475251986
154,154,-0.446833953755199,154,3.2531660462448,0.0041642105143376,-8.65503050546822E-05,10,154,1.4031660462448,3.7,153.992296232813,5.10315000616746,154.007703767187,-2.29681791367786
155,155,-0.442712996116274,155,3.25728700388373,0.0040775309950894,-8.68045876149024E-05,10,155,1.40728700388373,3.7,154.992456588562,5.10727162461544,155.007543411438,-2.29269761684799
156,156,-0.438678846568662,156,3.26132115343134,0.0039905998958622,-8.7053514498409E-05,10,156,1.41132115343134,3.7,155.992617409787,5.11130642292992,156.007382590213,-2.28866411606725
157,157,-0.43473175395771,157,3.26526824604229,0.003903422579766,-8.72970703018532E-05,10,157,1.41526824604229,3.7,156.992778686566,5.11525415210544,157.007221313434,-2.28471766002086
158,158,-0.430871961758682,158,3.26912803824132,0.0038160044251301,-8.75352399536379E-05,10,158,1.41912803824132,3.7,157.992940408947,5.11911456850962,158.007059591053,-2.28085849202699
159,159,-0.427099708061743,159,3.27290029193826,0.0037283508251724,-8.7768008715058E-05,10,159,1.42290029193826,3.7,158.993102566953,5.12288743389827,159.006897433047,-2.27708685002175
160,160,-0.42341522555727,160,3.27658477444273,0.003640467187665,-8.79953621814934E-05,10,160,1.42658477444273,3.7,159.993265150579,5.12657251543003,160.006734849421,-2.27340296654457
161,161,-0.419818741521498,161,3.2801812584785,0.0035523589346003,-8.8217286282995E-05,10,161,1.4301812584785,3.7,160.993428149793,5.13016958568083,161.006571850207,-2.26980706872382
162,162,-0.416310477802505,162,3.2836895221975,0.0034640315018568,-8.84337672853668E-05,10,162,1.4336895221975,3.7,161.993591554538,5.13367842265792,162.006408445462,-2.26629937826293
163,163,-0.412890650806521,163,3.28710934919348,0.0033754903388621,-8.8644791790916E-05,10,163,1.43710934919348,3.7,162.993755354732,5.13709880981358,163.006244645268,-2.26288011142663
164,164,-0.409559471484585,164,3.29044052851541,0.0032867409082572,-8.88503467394245E-05,10,164,1.44044052851541,3.7,163.993919540267,5.14043053605855,164.006080459733,-2.25954947902772
165,165,-0.406317145319529,165,3.29368285468047,0.0031977886855583,-8.90504194088969E-05,10,165,1.44368285468047,3.7,164.994084101014,5.14367339577499,165.005915898986,-2.25630768641405
166,166,-0.403163872313303,166,3.2968361276867,0.003108639158819,-8.92449974161423E-05,10,166,1.4468361276867,3.7,165.994249026819,5.14682718882928,166.005750973181,-2.25315493345589
167,167,-0.400099846974639,167,3.29990015302536,0.0030192978282912,-8.94340687181326E-05,10,167,1.44990015302536,3.7,166.994414307504,5.14989172058434,167.005585692496,-2.25009141453362
168,168,-0.397125258307053,168,3.30287474169295,0.0029297702060844,-8.96176216123619E-05,10,168,1.45287474169295,3.7,167.994579932873,5.15286680191168,168.005420067127,-2.24711731852578
169,169,-0.394240289797186,169,3.30575971020281,0.0028400618158261,-8.97956447374794E-05,10,169,1.45575971020281,3.7,168.994745892704,5.15575224920305,169.005254107296,-2.24423282879742
170,170,-0.391445119403485,170,3.30855488059652,0.0027501781923198,-8.99681270744261E-05,10,170,1.45855488059652,3.7,169.994912176758,5.15854788438184,170.005087823242,-2.24143812318881
171,171,-0.388739919545226,171,3.31126008045477,0.002660124881203,-9.01350579468468E-05,10,171,1.46126008045477,3.7,170.995078774774,5.16125353491408,171.004921225226,-2.23873337400453
172,172,-0.386124857091879,172,3.31387514290812,0.0025699074386047,-9.02964270217779E-05,10,172,1.46387514290812,3.7,171.995245676472,5.16386903381906,172.004754323528,-2.23611874800282
173,173,-0.383600093352814,173,3.31639990664719,0.0024795314308019,-9.0452224310337E-05,10,173,1.46639990664719,3.7,172.995412871553,5.16639421967969,173.004587128447,-2.23359440638532
174,174,-0.381165784067351,174,3.31883421593265,0.0023890024338754,-9.06024401683552E-05,10,174,1.46883421593265,3.7,173.995580349701,5.16882893665248,174.004419650299,-2.23116050478718
175,175,-0.378822079395154,175,3.32117792060485,0.0022983260333657,-9.07470652971193E-05,10,175,1.47117792060485,3.7,174.995748100582,5.17117303447713,175.004251899418,-2.22881719326744
176,176,-0.376569123906967,176,3.32343087609303,0.0022075078239267,-9.08860907439477E-05,10,176,1.47343087609303,3.7,175.995916113843,5.17342636848588,176.004083886157,-2.22656461629981
177,177,-0.374407056575696,177,3.3255929434243,0.0021165534089807,-9.10195079024325E-05,10,177,1.4755929434243,3.7,176.996084379117,5.17558879961239,177.003915620883,-2.22440291276379
178,178,-0.372336010767839,178,3.32766398923216,0.002025468400372,-9.11473085132901E-05,10,178,1.47766398923216,3.7,177.996252886021,5.17766019440039,178.003747113979,-2.22233221593606
179,179,-0.370356114235257,179,3.32964388576474,0.0019342584180196,-9.12694846648808E-05,10,179,1.47964388576474,3.7,178.996421624158,5.17964042501187,179.003578375842,-2.22035265348238
180,180,-0.368467489107294,180,3.33153251089271,0.0018429290895701,-9.13860287936694E-05,10,180,1.48153251089271,3.7,179.996590583114,5.18152936923504,180.003409416886,-2.21846434744963
181,181,-0.366670251883243,181,3.33332974811676,0.0017514860500495,-9.14969336847974E-05,10,181,1.48332974811676,3.7,180.996759752464,5.18332691049185,181.003240247536,-2.21666741425834
182,182,-0.364964513425164,182,3.33503548657484,0.0016599349415147,-9.1602192471933E-05,10,182,1.48503548657484,3.7,181.996929121768,5.18503293784521,182.003070878232,-2.21496196469554
183,183,-0.363350378951038,183,3.33664962104896,0.0015682814127061,-9.17017986387852E-05,10,183,1.48664962104896,3.7,182.997098680576,5.18664734600583,183.002901319424,-2.21334810390791
184,184,-0.361827948028283,184,3.33817205197172,0.0014765311186957,-9.17957460189523E-05,10,184,1.48817205197172,3.7,183.997268418423,5.18817003533875,184.002731581577,-2.21182593139532
185,185,-0.360397314567611,185,3.33960268543239,0.00138468972054,-9.18840287956024E-05,10,185,1.48960268543239,3.7,184.997438324836,5.18960091186947,185.002561675164,-2.21039554100469
186,186,-0.359058566817231,186,3.34094143318277,0.0012927628849291,-9.19666415034297E-05,10,186,1.49094143318277,3.7,185.997608389329,5.1909398872898,186.002391610671,-2.20905702092426
187,187,-0.35781178735741,187,3.34218821264259,0.0012007562838351,-9.20435790277235E-05,10,187,1.49218821264259,3.7,186.997778601409,5.19218687896327,187.002221398591,-2.20781045367809
188,188,-0.35665705309538,188,3.34334294690462,0.0011086755941637,-9.21148366048794E-05,10,188,1.49334294690462,3.7,187.997948950571,5.19334180993028,188.002051049429,-2.20665591612104
189,189,-0.355594435260588,189,3.34440556473941,0.0010165264974013,-9.21804098232982E-05,10,189,1.49440556473941,3.7,188.998119426304,5.19440460891283,189.001880573696,-2.20559347943401
190,190,-0.354623999400308,190,3.34537600059969,0.0009243146792647,-9.22402946229522E-05,10,190,1.49537600059969,3.7,189.998290018087,5.19537521031895,190.001709981913,-2.20462320911956
191,191,-0.353745805375595,191,3.3462541946244,0.0008320458293492,-9.22944872963381E-05,10,191,1.49625419462441,3.7,190.998460715393,5.1962535542467,191.001539284607,-2.20374516499789
192,192,-0.352959907357593,192,3.34704009264241,0.0007397256407765,-9.23429844881526E-05,10,192,1.49704009264241,3.7,191.998631507689,5.19703958648796,192.001368492311,-2.20295940120314
193,193,-0.352266353824193,193,3.34773364617581,0.0006473598098433,-0.0000923857831957997,10,193,1.49773364617581,3.7,192.998802384435,5.1977332585317,193.001197615565,-2.20226596618009
194,194,-0.351665187557045,194,3.34833481244296,0.0005549540356683,-9.2422880769342E-05,10,194,1.49833481244296,3.7,193.998973335087,5.19833452756703,194.001026664913,-2.20166490268112
195,195,-0.351156445638915,195,3.34884355436108,0.0004625140198408,-9.24542749115074E-05,10,195,1.49884355436108,3.7,194.999144349094,5.19884335648581,195.000855650906,-2.20115624776364
196,196,-0.350740159451403,196,3.3492598405486,0.0003700454660675,-9.24799636788591E-05,10,196,1.4992598405486,3.7,195.999315415903,5.19925971388498,196.000684584097,-2.20074003278778
197,197,-0.350416354672999,197,3.349583645327,0.0002775540798194,-9.24999454810243E-05,10,197,1.499583645327,3.7,196.999486524959,5.19958357406845,197.000513475041,-2.20041628341445
198,198,-0.350185051277509,198,3.34981494872249,0.0001850455679797,-9.25142190805857E-05,10,198,1.49981494872249,3.7,197.999657665701,5.19981491704877,198.000342334299,-2.20018501960379
199,199,-0.350046263532815,199,3.34995373646718,9.25256384904666E-05,-9.25227835938066E-05,10,199,1.49995373646718,3.7,198.999828827569,5.19995372854827,199.000171172431,-2.2000462556139
200,200,-0.35,200,3.35,0,-9.25256384904666E-05,10,200,1.5,3.7,200,5.2,200,-2.2
201,201,-0.350046263532815,201,3.34995373646718,-9.25256384904666E-05,-9.25227835938066E-05,10,201,1.49995373646718,3.7,201.000171172431,5.19995372854827,200.999828827569,-2.2000462556139
202,202,-0.350185051277509,202,3.34981494872249,-0.0001850455679797,-9.25142190805857E-05,10,202,1.49981494872249,3.7,202.000342334299,5.19981491704877,201.999657665701,-2.20018501960379
203,203,-0.350416354672999,203,3.349583645327,-0.0002775540798194,-9.24999454810243E-05,10,203,1.499583645327,3.7,203.000513475041,5.19958357406845,202.999486524959,-2.20041628341445
204,204,-0.350740159451403,204,3.3492598405486,-0.0003700454660675,-9.24799636789147E-05,10,204,1.4992598405486,3.7,204.000684584097,5.19925971388498,203.999315415903,-2.20074003278778
205,205,-0.351156445638915,205,3.34884355436108,-0.0004625140198409,-9.24542749115629E-05,10,205,1.49884355436108,3.7,205.000855650906,5.19884335648581,204.999144349094,-2.20115624776364
206,206,-0.351665187557045,206,3.34833481244295,-0.0005549540356684,-9.24228807691755E-05,10,206,1.49833481244296,3.7,206.001026664913,5.19833452756703,205.998973335087,-2.20166490268112
207,207,-0.352266353824193,207,3.34773364617581,-0.0006473598098431,-9.23857831956331E-05,10,207,1.49773364617581,3.7,207.001197615565,5.1977332585317,206.998802384435,-2.20226596618009
208,208,-0.352959907357593,208,3.34704009264241,-0.0007397256407762,-9.23429844882636E-05,10,208,1.49704009264241,3.7,208.001368492311,5.19703958648796,207.998631507689,-2.20295940120314
209,209,-0.353745805375595,209,3.3462541946244,-0.0008320458293492,-9.22944872965601E-05,10,209,1.49625419462441,3.7,209.001539284607,5.1962535542467,208.998460715393,-2.20374516499789
210,210,-0.354623999400308,210,3.34537600059969,-0.0009243146792649,-9.22402946230077E-05,10,210,1.49537600059969,3.7,210.001709981913,5.19537521031895,209.998290018087,-2.20462320911956
211,211,-0.355594435260588,211,3.34440556473941,-0.0010165264974014,-9.21804098231316E-05,10,211,1.49440556473941,3.7,211.001880573696,5.19440460891283,210.998119426304,-2.20559347943401
212,212,-0.35665705309538,212,3.34334294690462,-0.0011086755941636,-9.21148366048239E-05,10,212,1.49334294690462,3.7,212.002051049429,5.19334180993028,211.997948950571,-2.20665591612104
213,213,-0.35781178735741,213,3.34218821264259,-0.0012007562838351,-9.2043579027779E-05,10,213,1.49218821264259,3.7,213.002221398591,5.19218687896327,212.997778601409,-2.20781045367809
214,214,-0.359058566817231,214,3.34094143318277,-0.0012927628849291,-9.19666415034852E-05,10,214,1.49094143318277,3.7,214.002391610671,5.1909398872898,213.997608389329,-2.20905702092426
215,215,-0.360397314567611,215,3.33960268543239,-0.0013846897205402,-9.18840287955469E-05,10,215,1.48960268543239,3.7,215.002561675164,5.18960091186947,214.997438324836,-2.21039554100469
216,216,-0.361827948028283,216,3.33817205197172,-0.0014765311186956,-9.17957460188413E-05,10,216,1.48817205197172,3.7,216.002731581577,5.18817003533875,215.997268418423,-2.21182593139532
217,217,-0.363350378951038,217,3.33664962104896,-0.001568281412706,-9.17017986389517E-05,10,217,1.48664962104896,3.7,217.002901319424,5.18664734600583,216.997098680576,-2.21334810390791
218,218,-0.364964513425164,218,3.33503548657484,-0.0016599349415149,-9.16021924719885E-05,10,218,1.48503548657484,3.7,218.003070878232,5.18503293784521,217.996929121768,-2.21496196469554
219,219,-0.366670251883243,219,3.33332974811676,-0.0017514860500495,-9.14969336846309E-05,10,219,1.48332974811676,3.7,219.003240247536,5.18332691049185,218.996759752464,-2.21666741425834
220,220,-0.368467489107294,220,3.33153251089271,-0.00184292908957,-9.13860287936694E-05,10,220,1.48153251089271,3.7,220.003409416886,5.18152936923504,219.996590583114,-2.21846434744963
221,221,-0.370356114235257,221,3.32964388576474,-0.0019342584180196,-9.12694846649363E-05,10,221,1.47964388576474,3.7,221.003578375842,5.17964042501187,220.996421624158,-2.22035265348238
222,222,-0.372336010767839,222,3.32766398923216,-0.002025468400372,-9.11473085132901E-05,10,222,1.47766398923216,3.7,222.003747113979,5.17766019440039,221.996252886021,-2.22233221593606
223,223,-0.374407056575696,223,3.3255929434243,-0.0021165534089807,-9.1019507902377E-05,10,223,1.4755929434243,3.7,223.003915620883,5.17558879961239,222.996084379117,-2.22440291276379
224,224,-0.376569123906967,224,3.32343087609303,-0.0022075078239266,-9.08860907439477E-05,10,224,1.47343087609303,3.7,224.004083886157,5.17342636848588,223.995916113843,-2.22656461629981
225,225,-0.378822079395154,225,3.32117792060485,-0.0022983260333657,-9.07470652972303E-05,10,225,1.47117792060485,3.7,225.004251899418,5.17117303447713,224.995748100582,-2.22881719326744
226,226,-0.381165784067351,226,3.31883421593265,-0.0023890024338755,-9.06024401683552E-05,10,226,1.46883421593265,3.7,226.004419650299,5.16882893665248,225.995580349701,-2.23116050478718
227,227,-0.383600093352814,227,3.31639990664719,-0.0024795314308019,-9.04522243102259E-05,10,227,1.46639990664719,3.7,227.004587128447,5.16639421967969,226.995412871553,-2.23359440638532
228,228,-0.386124857091879,228,3.31387514290812,-0.0025699074386046,-9.02964270217779E-05,10,228,1.46387514290812,3.7,228.004754323528,5.16386903381906,227.995245676472,-2.23611874800282
229,229,-0.388739919545226,229,3.31126008045477,-0.002660124881203,-9.01350579469578E-05,10,229,1.46126008045477,3.7,229.004921225226,5.16125353491408,228.995078774774,-2.23873337400453
230,230,-0.391445119403485,230,3.30855488059652,-0.0027501781923199,-8.99681270744261E-05,10,230,1.45855488059652,3.7,230.005087823242,5.15854788438184,229.994912176758,-2.24143812318881
231,231,-0.394240289797186,231,3.30575971020281,-0.0028400618158261,-8.97956447374239E-05,10,231,1.45575971020281,3.7,231.005254107296,5.15575224920305,230.994745892704,-2.24423282879742
232,232,-0.397125258307053,232,3.30287474169295,-0.0029297702060844,-8.96176216123619E-05,10,232,1.45287474169295,3.7,232.005420067127,5.15286680191168,231.994579932873,-2.24711731852578
233,233,-0.400099846974639,233,3.29990015302536,-0.0030192978282912,-8.94340687181326E-05,10,233,1.44990015302536,3.7,233.005585692496,5.14989172058434,232.994414307504,-2.25009141453362
234,234,-0.403163872313303,234,3.2968361276867,-0.003108639158819,-8.92449974160867E-05,10,234,1.4468361276867,3.7,234.005750973181,5.14682718882928,233.994249026819,-2.25315493345589
235,235,-0.406317145319529,235,3.29368285468047,-0.0031977886855582,-8.90504194087859E-05,10,235,1.44368285468047,3.7,235.005915898986,5.14367339577499,234.994084101014,-2.25630768641405
236,236,-0.409559471484585,236,3.29044052851541,-0.0032867409082569,-8.885034673948E-05,10,236,1.44044052851542,3.7,236.006080459733,5.14043053605855,235.993919540267,-2.25954947902772
237,237,-0.412890650806521,237,3.28710934919348,-0.0033754903388621,-8.8644791791027E-05,10,237,1.43710934919348,3.7,237.006244645268,5.13709880981359,236.993755354732,-2.26288011142663
238,238,-0.416310477802505,238,3.2836895221975,-0.0034640315018568,-8.84337672853668E-05,10,238,1.4336895221975,3.7,238.006408445462,5.13367842265792,237.993591554538,-2.26629937826293
239,239,-0.419818741521498,239,3.2801812584785,-0.0035523589346003,-8.8217286283106E-05,10,239,1.4301812584785,3.7,239.006571850207,5.13016958568083,238.993428149793,-2.26980706872382
240,240,-0.423415225557269,240,3.27658477444273,-0.0036404671876652,-8.79953621815489E-05,10,240,1.42658477444273,3.7,240.006734849421,5.12657251543003,239.993265150579,-2.27340296654457
241,241,-0.427099708061743,241,3.27290029193826,-0.0037283508251725,-8.7768008714947E-05,10,241,1.42290029193826,3.7,241.006897433047,5.12288743389827,240.993102566953,-2.27708685002175
242,242,-0.430871961758682,242,3.26912803824132,-0.0038160044251301,-8.75352399535271E-05,10,242,1.41912803824132,3.7,242.007059591053,5.11911456850962,241.992940408947,-2.28085849202699
243,243,-0.43473175395771,243,3.26526824604229,-0.0039034225797658,-8.72970703017977E-05,10,243,1.41526824604229,3.7,243.007221313434,5.11525415210544,242.992778686566,-2.28471766002086
244,244,-0.438678846568662,244,3.26132115343134,-0.0039905998958621,-8.70535144985198E-05,10,244,1.41132115343134,3.7,244.007382590213,5.11130642292992,243.992617409787,-2.28866411606725
245,245,-0.442712996116274,245,3.25728700388373,-0.0040775309950895,-8.68045876149579E-05,10,245,1.40728700388373,3.7,245.007543411438,5.10727162461545,244.992456588562,-2.29269761684799
